# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism uvj
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
goodsn 10473 1 1 1 2.3979 -1.0 -1.0 -1.0 -1.0 42.961 31.826 11.135 291990000000.0 46433000000.0 0.0 2.398 1.0 53.08 10.81 31070000000.0 30956000000.0 -0.72 -99.0 -99.0 -99.0 -99.0 10473 goodsn-22-G141_10473 2.39227 1.0
goodsn 12977 1 1 1 2.438 -1.0 -1.0 -1.0 -1.0 14.736 5.0004 9.7356 45875000000.0 40599000000.0 1.0 2.438 1.0 7.74 9.694 35179000000.0 27066000000.0 -1.4 -99.0 -99.0 -99.0 -99.0 12977 goodsn-22-G141_12977 2.44182 1.0
goodsn 13423 1 1 1 2.081 -1.0 -1.0 -1.0 -1.0 52.214 40.759 11.455 373940000000.0 47770000000.0 0.0 2.081 1.0 109.4 8.858 32673000000.0 31847000000.0 -0.93 -99.0 -99.0 -99.0 -99.0 13423 goodsn-12-G141_13423 2.08638 1.0
goodsn 15777 3 1 0 1.5251 1.447 1.488 1.565 1.584 6.0796 3.8569 2.2227 35384000000.0 9269000000.0 0.0 1.525 3.0 13.44 9.063 11204000000.0 6179300000.0 -1.96 -99.0 -99.0 -99.0 -99.0 15777 goodsn-12-G141_15777 2.23976 1.0
goodsn 17230 3 1 0 2.0669 1.864 1.991 2.146 2.195 7.0446 2.9357 4.1089 26933000000.0 17135000000.0 1.0 2.067 3.0 8.041 10.07 16149000000.0 11423000000.0 -1.57 -99.0 -99.0 -99.0 -99.0 17230 goodsn-12-G141_17230 2.0756 1.0
goodsn 24328 1 1 0 2.408 -1.0 -1.0 -1.0 -1.0 107.02 93.751 13.266 860100000000.0 55320000000.0 0.0 2.408 1.0 153.5 12.33 59730000000.0 36880000000.0 -1.77 -99.0 -99.0 -99.0 -99.0 24328 goodsn-36-G141_24328 2.02073 1.0
goodsn 25142 3 1 0 2.4209 2.322 2.364 2.478 2.519 47.437 37.243 10.195 341680000000.0 42513000000.0 0.0 2.421 3.0 59.52 9.697 30794000000.0 28342000000.0 -1.02 -99.0 -99.0 -99.0 -99.0 25142 00000 -1.0 1.0
goodsn 20856 2 1 1 2.4435 2.416 2.4282 2.4471 2.4554 17.936 10.384 7.5523 95267000000.0 31494000000.0 0.0 2.444 2.0 15.88 10.42 25363000000.0 20996000000.0 -1.23 -99.0 -99.0 -99.0 -99.0 20856 goodsn-35-G141_20856 2.44354 1.0
goodsn 26557 3 1 0 2.2632 2.143 2.195 2.335 2.381 8.2904 3.8115 4.4789 34968000000.0 18678000000.0 1.0 2.263 3.0 7.767 8.375 15920000000.0 12452000000.0 -1.32 -99.0 -99.0 -99.0 -99.0 26557 goodsn-36-G141_26557 2.18356 1.0
goodsn 21290 1 1 1 2.214 -1.0 -1.0 -1.0 -1.0 428.63 419.52 9.1121 3848800000000.0 37999000000.0 0.0 2.214 1.0 921.5 10.19 35900000000.0 25333000000.0 -1.65 -99.0 -99.0 -99.0 -99.0 21290 goodsn-35-G141_21290 2.21395 1.0
