# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism uvj
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
goodsn 1383 3 1 0 0.8671 0.689 0.778 0.955 1.017 0.53945 0.23553 0.30393 2160800000.0 1267400000.0 1.0 0.8671 3.0 5.625 16.94 1356600000.0 844940000.0 -1.85 0.97 1.48 147.19 247.13 1383 goodsn-42-G141_01383 0.90218 1.0
goodsn 1386 3 1 0 1.3196 0.684 0.954 1.623 1.919 0.1197 -99.0 0.1197 -99.0 499190000.0 2.0 1.32 3.0 -11.65 16.12 498820000.0 332790000.0 -1.7 -99.0 -99.0 -99.0 -99.0 1386 00000 -1.0 3.0
goodsn 1404 3 1 0 0.8394 0.363 0.574 1.128 1.293 0.051444 -99.0 0.051444 -99.0 214530000.0 2.0 0.8394 3.0 -24.94 8.62 242950000.0 143020000.0 -1.95 -99.0 -99.0 -99.0 -99.0 1404 00000 -1.0 1.0
goodsn 1430 3 1 0 0.9074 0.132 0.675 1.172 1.579 0.64814 0.58296 0.065185 5348200000.0 271830000.0 1.0 0.9074 3.0 12.61 14.13 323480000.0 181220000.0 -2.0 -99.0 -99.0 -99.0 -99.0 1430 00000 -1.0 1.0
goodsn 1443 3 1 0 0.9076 0.766 0.841 0.972 1.027 0.83592 0.59623 0.23969 5470000000.0 999540000.0 0.0 0.9076 3.0 12.89 9.033 1145400000.0 666360000.0 -1.92 3.53 0.7 1258.75 533.4 1443 goodsn-42-G141_01443 0.9377 1.0
goodsn 1446 3 1 0 1.4139 0.72 1.031 1.904 2.36 5.836 5.6745 0.16149 52060000000.0 673440000.0 0.0 1.414 3.0 22.08 11.24 673440000.0 448960000.0 -1.73 -99.0 -99.0 -99.0 -99.0 1446 00000 -1.0 1.0
goodsn 1465 3 1 0 0.7256 0.493 0.583 0.879 1.111 0.10341 -99.0 0.10341 -99.0 431240000.0 2.0 0.7256 3.0 -21.59 15.94 482040000.0 287490000.0 -1.92 -99.0 -99.0 -99.0 -99.0 1465 00000 -1.0 1.0
goodsn 1498 3 1 0 0.8546 0.676 0.753 0.953 1.04 0.30952 0.14923 0.16029 1369000000.0 668450000.0 1.0 0.8546 3.0 3.645 14.67 698720000.0 445630000.0 -1.81 3.35 1.32 2.0154385371584609e+260 inf 1498 goodsn-42-G141_01498 0.70318 1.0
goodsn 1508 3 1 0 1.6361 1.241 1.407 1.87 2.089 0.31459 -99.0 0.31459 -99.0 1311900000.0 2.0 1.636 3.0 -15.15 15.0 1382200000.0 874600000.0 -1.78 -99.0 -99.0 -99.0 -99.0 1508 00000 -1.0 1.0
goodsn 1518 3 1 0 1.2299 1.046 1.126 1.321 1.391 2.6213 2.094 0.52731 19211000000.0 2198900000.0 1.0 1.23 3.0 14.49 17.03 1734100000.0 1466000000.0 -1.22 2.19 0.56 491.55 163.07 1518 goodsn-41-G141_01518 1.21887 1.0
goodsn 1535 3 1 0 0.9542 0.65 0.798 1.101 1.163 0.17529 -99.0 0.17529 -99.0 730960000.0 2.0 0.9542 3.0 -0.1465 11.81 763390000.0 487310000.0 -1.77 1.89 0.69 635.93 355.1 1535 goodsn-31-G141_01535 0.88985 1.0
goodsn 1545 3 1 0 0.8982 0.739 0.809 0.982 1.047 0.3176 -99.0 0.3176 -99.0 1324400000.0 2.0 0.8982 3.0 -30.06 9.684 1514000000.0 882960000.0 -1.89 1.35 0.74 8.838121844524213e+139 inf 1545 goodsn-31-G141_01545 0.90218 1.0
goodsn 1555 3 1 0 1.9905 1.602 1.789 2.183 2.318 1.7839 0.023661 1.7602 217070000.0 7340400000.0 1.0 1.991 3.0 0.07235 15.49 7444300000.0 4893600000.0 -1.64 -99.0 -99.0 -99.0 -99.0 1555 goodsn-42-G141_01555 2.28544 1.0
goodsn 1567 3 1 0 1.3792 1.194 1.291 1.47 1.582 7.6941 6.8304 0.86372 62664000000.0 3601800000.0 0.0 1.379 3.0 28.35 12.61 4130300000.0 2401200000.0 -1.89 -99.0 -99.0 -99.0 -99.0 1567 00000 -1.0 1.0
goodsn 1581 3 1 0 0.9931 0.692 0.865 1.118 1.247 0.043475 -99.0 0.043475 -99.0 181300000.0 2.0 0.9931 3.0 -1.807 9.016 189930000.0 120860000.0 -1.91 -99.0 -99.0 -99.0 -99.0 1581 00000 -1.0 1.0
goodsn 1618 3 1 0 0.8986 0.543 0.733 1.049 1.181 0.23331 0.14599 0.087314 1339400000.0 364110000.0 1.0 0.8986 3.0 3.236 14.06 347810000.0 242740000.0 -1.71 0.19 0.98 347.41 2351.58 1618 goodsn-31-G141_01618 0.693 1.0
goodsn 1632 3 1 0 1.3453 1.073 1.205 1.487 1.717 0.93962 0.58103 0.3586 5330500000.0 1495400000.0 1.0 1.345 3.0 2.641 11.04 1746700000.0 996930000.0 -1.89 1.37 0.45 92093.86 2979944658.76 1632 goodsn-42-G141_01632 1.39888 1.0
