# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
cosmos 204 3 1 0 2.0926 1.97 2.041 2.15 2.201 54.593 50.505 4.0881 463350000000.0 17048000000.0 0.0 2.093 3.0 133.2 22.45 11740000000.0 11365000000.0 -1.03 -99.0 -99.0 -99.0 -99.0 204 00000 -1.0
cosmos 212 3 1 0 2.3074 2.113 2.213 2.402 2.511 1.8109 -99.0 1.8109 -99.0 7551800000.0 2.0 2.307 3.0 -15.56 28.8 8875000000.0 5034600000.0 -1.88 -99.0 -99.0 -99.0 -99.0 212 00000 -1.0
cosmos 216 3 1 0 0.3709 0.343 0.355 0.39 0.395 0.7626 0.56911 0.19349 5221200000.0 806870000.0 0.0 0.3709 3.0 95.22 20.67 818800000.0 537920000.0 -1.69 -99.0 -99.0 -99.0 -99.0 216 00000 -1.0
cosmos 218 3 1 0 2.843 2.738 2.782 2.908 2.951 37.948 29.673 8.2755 272230000000.0 34510000000.0 1.0 2.843 3.0 18.31 26.04 33365000000.0 23007000000.0 -1.53 -99.0 -99.0 -99.0 -99.0 218 00000 -1.0
cosmos 225 3 1 0 2.5757 2.491 2.523 2.627 2.689 7.5923 -99.0 7.5923 -99.0 31661000000.0 2.0 2.576 3.0 -38.77 34.21 35813000000.0 21107000000.0 -1.81 -99.0 -99.0 -99.0 -99.0 225 00000 -1.0
cosmos 226 3 1 0 1.0712 1.005 1.031 1.113 1.141 2.2143 1.7001 0.51424 15597000000.0 2144500000.0 1.0 1.071 3.0 20.46 22.28 2530400000.0 1429600000.0 -1.93 -99.0 -99.0 -99.0 -99.0 226 00000 -1.0
cosmos 230 3 1 0 0.2289 0.197 0.209 0.247 0.285 0.034593 0.025394 0.0091991 232970000.0 38362000.0 1.0 0.2289 3.0 14.83 19.2 57998000.0 25574000.0 -2.31 -99.0 -99.0 -99.0 -99.0 230 00000 -1.0
cosmos 231 3 1 0 0.0232 0.01 0.012 0.043 1.892 0.00024793 1.8075e-05 0.00022986 165820.0 958540.0 1.0 0.0232 3.0 1.808 24.68 1090300.0 639020.0 -1.87 -99.0 -99.0 -99.0 -99.0 231 00000 -1.0
cosmos 235 3 1 0 1.6017 1.441 1.536 1.672 1.717 1.3836 -99.0 1.3836 -99.0 5770000000.0 2.0 1.602 3.0 -58.37 29.59 6525800000.0 3846600000.0 -1.87 -99.0 -99.0 -99.0 -99.0 235 00000 -1.0
cosmos 238 3 1 0 1.4547 1.328 1.382 1.534 1.585 0.98742 -99.0 0.98742 -99.0 4117700000.0 2.0 1.455 3.0 -21.48 25.7 3764400000.0 2745100000.0 -1.51 -99.0 -99.0 -99.0 -99.0 238 00000 -1.0
cosmos 239 3 1 0 0.3539 0.329 0.336 0.372 0.381 0.19636 -99.0 0.19636 -99.0 818860000.0 2.0 0.3539 3.0 -4.353 19.9 748860000.0 545910000.0 -1.52 -99.0 -99.0 -99.0 -99.0 239 00000 -1.0
cosmos 240 3 1 0 0.217 0.192 0.203 0.233 0.238 0.035039 -99.0 0.035039 -99.0 146120000.0 2.0 0.217 3.0 -26.14 29.73 129020000.0 97413000.0 -1.52 -99.0 -99.0 -99.0 -99.0 240 00000 -1.0
cosmos 241 3 1 0 2.2335 2.055 2.171 2.306 2.35 3.2276 -99.0 3.2276 -99.0 13460000000.0 2.0 2.234 3.0 -13.44 23.76 15760000000.0 8973000000.0 -1.91 -99.0 -99.0 -99.0 -99.0 241 00000 -1.0
cosmos 245 3 1 0 1.9985 1.877 1.933 2.061 2.092 41.978 34.977 7.0008 320890000000.0 29194000000.0 0.0 1.999 3.0 105.7 23.01 24980000000.0 19463000000.0 -1.4 -99.0 -99.0 -99.0 -99.0 245 00000 -1.0
cosmos 253 3 1 0 0.66 0.632 0.641 0.68 0.685 0.29896 -99.0 0.29896 -99.0 1246700000.0 2.0 0.66 3.0 -74.66 25.32 1432400000.0 831140000.0 -1.99 -99.0 -99.0 -99.0 -99.0 253 00000 -1.0
cosmos 254 3 1 0 1.0265 0.997 1.003 1.051 1.057 26.669 25.966 0.70264 238220000000.0 2930100000.0 0.0 1.026 3.0 369.2 43.0 541300000.0 1953400000.0 1.42 -99.0 -99.0 -99.0 -99.0 254 00000 -1.0
cosmos 257 3 1 0 0.9306 0.837 0.867 1.025 1.056 0.24391 -99.0 0.24391 -99.0 1017200000.0 2.0 0.9306 3.0 -14.34 21.85 576800000.0 678100000.0 -0.4 -99.0 -99.0 -99.0 -99.0 257 00000 -1.0
cosmos 258 3 1 0 2.7176 2.529 2.629 2.815 2.879 3.4182 -99.0 3.4182 -99.0 14254000000.0 2.0 2.718 3.0 -18.63 24.14 12239000000.0 9502900000.0 -1.35 -99.0 -99.0 -99.0 -99.0 258 00000 -1.0
cosmos 260 3 1 0 0.6365 0.532 0.576 0.718 0.756 0.49217 0.43507 0.057109 3991400000.0 238150000.0 1.0 0.6365 3.0 18.21 24.26 210160000.0 158770000.0 -1.46 -99.0 -99.0 -99.0 -99.0 260 00000 -1.0
cosmos 263 3 1 0 0.8712 0.735 0.815 0.925 0.951 1.9775 1.8843 0.093229 17287000000.0 388780000.0 0.0 0.8712 3.0 44.62 27.15 189970000.0 259190000.0 -0.21 -99.0 -99.0 -99.0 -99.0 263 00000 -1.0
cosmos 266 3 1 0 0.0685 0.031 0.04 0.151 0.165 0.0012294 -99.0 0.0012294 -99.0 5126900.0 2.0 0.0685 3.0 -3.867 20.59 3777000.0 3417900.0 -1.09 -99.0 -99.0 -99.0 -99.0 266 00000 -1.0
cosmos 269 3 1 0 0.0608 0.011 0.047 0.074 0.077 0.0024832 0.00045234 0.0020309 4149900.0 8469100.0 1.0 0.0608 3.0 5.833 27.12 10229000.0 5646100.0 -1.93 -99.0 -99.0 -99.0 -99.0 269 00000 -1.0
cosmos 270 3 1 0 1.2388 1.197 1.212 1.268 1.288 8.9222 6.6154 2.3067 60692000000.0 9619300000.0 0.0 1.239 3.0 44.19 20.81 9960600000.0 6412900000.0 -1.7 -99.0 -99.0 -99.0 -99.0 270 00000 -1.0
