# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
goodss 5882 2 1 1 0.5212 0.5031 0.5132 0.5286 0.5372 0.053828 -99.0 0.053828 -99.0 224470000.0 2.0 0.5212 2.0 -4.032 8.808 15473000.0 149650000.0 2.65 -99.0 -99.0 -99.0 -99.0 5882 goodss-13-G141_05882 0.5212
goodss 45701 3 1 0 0.7388 0.647 0.685 0.791 0.83 0.15602 0.064595 0.091422 592620000.0 381240000.0 1.0 0.7388 3.0 1.997 8.157 130620000.0 254160000.0 -0.22 -99.0 -99.0 -99.0 -99.0 45701 00000 -1.0
goodss 26555 1 1 1 0.726 -1.0 -1.0 -1.0 -1.0 0.78396 0.31353 0.47043 2876400000.0 1961800000.0 1.0 0.726 1.0 10.07 11.04 592400000.0 1307800000.0 0.3 -99.0 -99.0 -99.0 -99.0 26555 goodss-02-G141_26555 0.57775
goodss 27643 1 1 1 0.737 -1.0 -1.0 -1.0 -1.0 0.09883 -99.0 0.09883 -99.0 412130000.0 2.0 0.737 1.0 -8.957 7.278 193840000.0 274760000.0 -0.45 0.5 0.97 9.37 18.1 27643 goodss-09-G141_27643 0.77181
goodss 17524 2 1 1 0.6016 0.5787 0.5938 0.6455 0.7363 0.49288 0.37776 0.11512 3465700000.0 480070000.0 0.0 0.6016 2.0 17.56 8.818 460530000.0 320050000.0 -1.73 -99.0 -99.0 -99.0 -99.0 17524 goodss-19-G141_17524 0.60159
goodss 49381 3 1 0 0.7341 0.702 0.71 0.757 0.771 0.3322 -99.0 0.3322 -99.0 1385300000.0 2.0 0.7341 3.0 -0.2964 8.838 391050000.0 923550000.0 0.33 -99.0 -99.0 -99.0 -99.0 49381 00000 -1.0
goodss 23678 2 1 1 0.7143 0.6971 0.7057 0.7299 0.7445 0.099395 -99.0 0.099395 -99.0 414490000.0 2.0 0.7143 2.0 -8.828 7.978 222030000.0 276330000.0 -0.68 2.74 1.62 91.74 56.55 23678 goodss-31-G141_23678 0.71429
goodss 12960 1 1 1 0.734 -1.0 -1.0 -1.0 -1.0 0.49013 0.31198 0.17814 2862200000.0 742890000.0 0.0 0.734 1.0 9.783 7.955 139450000.0 495260000.0 1.38 -0.52 1.21 -5.68 13.38 12960 goodss-10-G141_12960 0.73499
goodss 27038 2 1 1 0.7263 0.6011 0.7132 0.7559 0.7775 0.24906 0.18972 0.059341 1740600000.0 247460000.0 1.0 0.7263 2.0 6.088 8.729 43892000.0 164970000.0 1.61 -0.98 1.0 -26.89 26.63 27038 goodss-09-G141_27038 0.72633
goodss 45691 2 1 1 0.8423 0.837 0.8428 0.9454 0.9587 1.142 0.95588 0.18613 8769600000.0 776180000.0 0.0 0.8423 2.0 23.71 9.843 556280000.0 517450000.0 -1.19 -1.84 1.29 -36.43 25.52 45691 goodss-35-G141_45691 0.84227
