# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
aegis 20740 3 1 0 0.738 0.689 0.708 0.768 0.789 42.265 39.661 2.6037 363860000000.0 10858000000.0 0.0 0.738 3.0 1229.0 13.16 4559300000.0 7238600000.0 -0.42 -99.0 -99.0 -99.0 -99.0 20740 00000 -1.0
aegis 3654 1 1 0 0.6593 -1.0 -1.0 -1.0 -1.0 14.077 11.208 2.8691 102830000000.0 11965000000.0 0.0 0.6399 1.0 464.7 14.97 7716400000.0 7976500000.0 -1.15 -99.0 -99.0 -99.0 -99.0 3654 aegis-07-G141_03654 0.59839
aegis 8705 2 1 1 0.9907 0.9871 0.9891 0.9933 0.9953 33.638 29.866 3.7716 274000000000.0 15728000000.0 0.0 0.9738 2.0 516.2 14.21 8865100000.0 10485000000.0 -0.44 37.41 3.0 95.23 7.85 8705 aegis-30-G141_08705 0.99073
aegis 35455 3 1 0 0.9323 0.838 0.887 0.976 1.013 28.219 24.046 4.1723 220610000000.0 17399000000.0 0.0 0.9323 3.0 480.8 16.71 13124000000.0 11599000000.0 -1.23 -99.0 -99.0 -99.0 -99.0 35455 00000 -1.0
aegis 30084 2 1 1 0.9601 0.9524 0.9558 0.9633 0.9669 50.89 42.972 7.9176 394240000000.0 33017000000.0 0.0 0.68 2.0 1590.0 15.72 29849000000.0 22012000000.0 -1.68 1.74 2.4 1.48 2.05 30084 aegis-23-G141_30084 0.96011
aegis 31001 3 1 0 0.8272 0.785 0.802 0.853 0.861 96.955 92.468 4.4868 848330000000.0 18710000000.0 0.0 0.8272 3.0 2339.0 19.85 11034000000.0 12474000000.0 -0.59 -99.0 -99.0 -99.0 -99.0 31001 00000 -1.0
aegis 34836 3 1 0 0.9269 0.827 0.894 0.965 0.992 46.129 43.704 2.4247 400960000000.0 10112000000.0 0.0 0.9269 3.0 889.4 9.603 1751300000.0 6741000000.0 1.24 5.52 1.45 7.31 1.92 34836 aegis-27-G141_34836 1.15222
aegis 11261 2 1 1 0.748 0.7449 0.7465 0.7494 0.7511 90.804 86.74 4.0635 795780000000.0 16945000000.0 0.0 0.9167 2.0 1825.0 17.8 4428700000.0 11297000000.0 0.69 65.11 3.56 87.86 5.11 11261 aegis-18-G141_11261 0.74805
aegis 15669 1 1 1 0.7399 -1.0 -1.0 -1.0 -1.0 22.075 20.422 1.6526 187360000000.0 6891600000.0 0.0 0.7818 1.0 560.7 17.27 1657800000.0 4594400000.0 0.56 5.54 6.14 7.14 7.9 15669 aegis-29-G141_15669 0.66529
aegis 38523 2 1 1 0.8534 0.8483 0.8498 0.8541 0.8561 50.628 47.396 3.2319 434820000000.0 13477000000.0 0.0 0.8169 2.0 1216.0 11.47 5643800000.0 8984900000.0 -0.11 58.14 3.58 112.95 7.27 38523 aegis-27-G141_38523 0.85336
