# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism uvj
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
cosmos 2291 3 1 0 1.5738 1.488 1.528 1.619 1.646 94.925 92.147 2.7783 845380000000.0 11586000000.0 0.0 1.574 3.0 312.9 28.86 5470300000.0 7724000000.0 -0.37 -99.0 -99.0 -99.0 -99.0 2291 00000 -1.0 1.0
cosmos 1544 3 1 0 1.6032 1.512 1.557 1.651 1.67 5.0586 -99.0 5.0586 -99.0 21095000000.0 2.0 1.603 3.0 -0.07179 28.29 18812000000.0 14063000000.0 -1.43 -99.0 -99.0 -99.0 -99.0 1544 00000 -1.0 1.0
cosmos 4064 2 1 1 1.508 1.5043 1.5056 1.5085 1.5098 29.815 22.475 7.3394 206200000000.0 30606000000.0 0.0 1.508 2.0 79.29 18.13 35427000000.0 20404000000.0 -1.89 18.59 2.64 648.08 160.24 4064 cosmos-06-G141_04064 1.50804 1.0
cosmos 2058 3 1 0 1.4991 1.397 1.442 1.57 1.636 47.195 45.451 1.7444 416980000000.0 7274600000.0 0.0 1.499 3.0 161.5 32.78 7802000000.0 4849700000.0 -1.79 2.32 0.75 1411.07 740.88 2058 cosmos-02-G141_02058 1.4633 1.0
cosmos 7983 2 1 1 1.4658 1.4622 1.4637 1.4669 1.4683 31.35 24.393 6.9569 223790000000.0 29011000000.0 0.0 1.466 2.0 89.07 21.65 19944000000.0 19341000000.0 -1.05 25.4 1.12 483.4 31.58 7983 cosmos-05-G141_07983 1.46576 1.0
cosmos 9368 2 1 1 1.2434 1.2398 1.241 1.2436 1.2448 34.847 30.588 4.2583 280630000000.0 17758000000.0 0.0 1.243 2.0 201.2 26.26 18618000000.0 11839000000.0 -1.71 24.64 1.13 752.22 55.51 9368 cosmos-26-G141_09368 1.24342 1.0
cosmos 8093 2 1 1 1.4351 1.4312 1.4331 1.437 1.4389 91.811 88.091 3.7203 808170000000.0 15514000000.0 0.0 1.435 2.0 333.2 25.13 8615100000.0 10343000000.0 -0.5 21.15 1.74 320.46 32.69 8093 cosmos-05-G141_08093 1.43513 1.0
cosmos 5702 2 1 1 1.4303 1.426 1.4281 1.431 1.4323 106.51 90.608 15.904 831270000000.0 66323000000.0 0.0 1.43 2.0 344.7 21.06 53255000000.0 44215000000.0 -1.32 34.91 1.71 246.97 13.64 5702 cosmos-06-G141_05702 1.43026 1.0
cosmos 8442 2 1 1 1.6104 1.6063 1.6082 1.6125 1.6146 3.2614 0.081924 3.1794 751600000.0 13259000000.0 1.0 1.61 2.0 0.2774 21.82 13258000000.0 8839100000.0 -1.63 -99.0 -99.0 -99.0 -99.0 8442 cosmos-21-G141_08442 1.61039 1.0
cosmos 21780 3 1 0 2.5277 2.454 2.48 2.578 2.607 7.7811 -99.0 7.7811 -99.0 32448000000.0 2.0 2.528 3.0 -3.821 21.95 31895000000.0 21632000000.0 -1.63 -99.0 -99.0 -99.0 -99.0 21780 cosmos-01-G141_21780 2.52014 1.0
cosmos 22193 3 1 0 2.6363 2.559 2.577 2.699 2.735 64.104 43.173 20.931 396090000000.0 87285000000.0 0.0 2.636 3.0 41.94 25.86 62363000000.0 58190000000.0 -0.98 -99.0 -99.0 -99.0 -99.0 22193 00000 -1.0 1.0
cosmos 21955 3 1 0 2.4168 2.318 2.359 2.478 2.516 16.851 12.266 4.5848 112530000000.0 19119000000.0 1.0 2.417 3.0 19.75 23.26 13960000000.0 12746000000.0 -1.09 -99.0 -99.0 -99.0 -99.0 21955 cosmos-28-G141_21955 2.46426 1.0
cosmos 23334 2 1 1 2.4921 2.4244 2.4609 2.4979 2.5084 42.375 34.94 7.4347 320550000000.0 31004000000.0 0.0 2.492 2.0 48.32 20.06 26382000000.0 20669000000.0 -1.33 -99.0 -99.0 -99.0 -99.0 23334 cosmos-28-G141_23334 2.49209 1.0
cosmos 25229 2 1 1 2.1772 2.1725 2.1743 2.1783 2.1802 18.098 4.2151 13.883 38670000000.0 57896000000.0 1.0 2.177 2.0 9.806 15.11 55193000000.0 38597000000.0 -1.53 -99.0 -99.0 -99.0 -99.0 25229 cosmos-08-G141_25229 2.1772 1.0
