# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism uvj
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
aegis 34559 2 1 1 2.3218 2.3045 2.3117 2.3271 2.3334 119.57 103.7 15.869 951390000000.0 66177000000.0 0.0 2.3382 2.0 190.0 16.3 39154000000.0 44118000000.0 -0.48 -99.0 -99.0 -99.0 -99.0 34559 aegis-05-G141_34559 2.32178 1.0
aegis 31102 2 1 1 2.3669 2.3453 2.3585 2.3773 2.4652 55.902 46.639 9.2632 427880000000.0 38629000000.0 0.0 2.4861 2.0 65.35 10.76 29537000000.0 25752000000.0 -1.15 -99.0 -99.0 -99.0 -99.0 31102 aegis-05-G141_31102 2.36693 1.0
aegis 28655 2 1 1 2.2365 2.1591 2.215 2.2671 2.325 7.8257 -99.0 7.8257 -99.0 32634000000.0 2.0 2.2687 2.0 -36.09 15.59 31424000000.0 21756000000.0 -1.56 -99.0 -99.0 -99.0 -99.0 28655 aegis-05-G141_28655 2.23652 1.0
aegis 30074 2 1 1 2.2156 0.2183 0.5339 2.2119 2.2551 25.456 0.12779 25.328 1172400000.0 105620000000.0 1.0 2.2106 2.0 0.2822 24.02 69552000000.0 70414000000.0 -0.7 -99.0 -99.0 -99.0 -99.0 30074 aegis-24-G141_30074 2.21556 1.0
aegis 27704 2 1 1 2.1629 2.1551 2.1582 2.1644 2.1671 10.728 2.0916 8.6365 19189000000.0 36015000000.0 1.0 2.1229 2.0 5.275 14.0 36288000000.0 24010000000.0 -1.63 -99.0 -99.0 -99.0 -99.0 27704 aegis-04-G141_27704 2.16293 1.0
aegis 28068 2 1 1 2.2822 2.261 2.2733 2.2963 2.3072 24.086 13.935 10.151 127850000000.0 42330000000.0 0.0 2.2016 2.0 31.21 11.98 34933000000.0 28220000000.0 -1.28 -99.0 -99.0 -99.0 -99.0 28068 aegis-04-G141_28068 2.28215 1.0
aegis 23409 2 1 1 2.5841 2.4229 2.48 2.5929 2.613 16.361 5.9524 10.409 54609000000.0 43407000000.0 1.0 2.4851 2.0 8.359 12.53 39510000000.0 28938000000.0 -1.45 -99.0 -99.0 -99.0 -99.0 23409 aegis-13-G141_23409 2.58407 1.0
aegis 21561 2 1 1 2.5166 2.4997 2.5097 2.5194 2.5236 23.336 15.323 8.0135 140580000000.0 33417000000.0 0.0 2.4697 2.0 22.25 10.04 33845000000.0 22278000000.0 -1.66 -99.0 -99.0 -99.0 -99.0 21561 aegis-09-G141_21561 2.51662 1.0
aegis 18015 2 1 1 2.2625 2.2043 2.2177 2.2747 2.2892 10.861 5.8633 4.9973 53792000000.0 20839000000.0 1.0 2.1679 2.0 13.83 13.84 16698000000.0 13893000000.0 -1.3 -99.0 -99.0 -99.0 -99.0 18015 aegis-25-G141_18015 2.26252 1.0
aegis 17028 2 1 1 2.4591 2.4512 2.4551 2.4627 2.4668 60.226 37.291 22.934 342120000000.0 95640000000.0 0.0 2.525 2.0 47.79 10.19 86490000000.0 63760000000.0 -1.43 -99.0 -99.0 -99.0 -99.0 17028 aegis-25-G141_17028 2.45907 1.0
aegis 15485 3 1 0 2.2125 2.067 2.127 2.295 2.347 8.299 4.6645 3.6345 42794000000.0 15156000000.0 1.0 2.2125 3.0 10.27 10.47 12674000000.0 10104000000.0 -1.32 -99.0 -99.0 -99.0 -99.0 15485 aegis-25-G141_15485 2.22199 1.0
aegis 10134 3 1 0 2.3747 2.26 2.315 2.44 2.488 5.9311 -99.0 5.9311 -99.0 24734000000.0 2.0 2.3747 3.0 -1.392 15.74 24212000000.0 16489000000.0 -1.6 -99.0 -99.0 -99.0 -99.0 10134 aegis-12-G141_10134 2.29366 1.0
aegis 3658 2 1 1 2.174 2.1681 2.171 2.1755 2.1774 66.062 43.152 22.91 395890000000.0 95539000000.0 0.0 2.3347 2.0 79.47 16.85 93677000000.0 63693000000.0 -1.59 -99.0 -99.0 -99.0 -99.0 3658 aegis-18-G141_03658 2.17402 1.0
aegis 3126 2 1 1 1.9329 1.8976 1.9244 1.982 2.055 15.228 11.202 4.0261 102770000000.0 16789000000.0 0.0 2.1161 2.0 28.54 17.49 9768300000.0 11193000000.0 -0.47 -99.0 -99.0 -99.0 -99.0 3126 aegis-18-G141_03126 1.93292 1.0
aegis 33203 3 1 0 2.1829 2.064 2.104 2.258 2.31 40.293 32.424 7.8688 297470000000.0 32814000000.0 0.0 2.1829 3.0 74.76 10.0 28021000000.0 21876000000.0 -1.36 -99.0 -99.0 -99.0 -99.0 33203 aegis-20-G141_33203 2.22522 1.0
aegis 37316 3 1 0 2.2208 2.052 2.135 2.305 2.355 11.703 7.5324 4.1711 69104000000.0 17394000000.0 0.0 2.2208 3.0 16.37 12.71 18683000000.0 11596000000.0 -1.77 -99.0 -99.0 -99.0 -99.0 37316 aegis-19-G141_37316 2.16768 1.0
aegis 35764 2 1 1 2.377 2.3704 2.3735 2.3791 2.3818 85.167 75.863 9.3034 695990000000.0 38796000000.0 0.0 2.3117 2.0 144.3 12.48 25872000000.0 25864000000.0 -0.71 -99.0 -99.0 -99.0 -99.0 35764 aegis-19-G141_35764 2.37704 1.0
aegis 25817 2 1 1 2.2904 2.2841 2.2871 2.293 2.2957 20.335 10.274 10.061 94261000000.0 41955000000.0 0.0 2.4657 2.0 15.04 8.452 39511000000.0 27970000000.0 -1.51 -99.0 -99.0 -99.0 -99.0 25817 aegis-08-G141_25817 2.29037 1.0
