# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
uds 29461 2 1 1 1.6353 1.5695 1.6219 1.7795 1.909 180.82 179.57 1.255 1647400000000.0 5233400000.0 0.0 1.635 2.0 615.2 32.8 2640600000.0 3488900000.0 -0.41 -99.0 -99.0 -99.0 -99.0 29461 uds-04-G141_29461 1.63531
uds 30057 1 1 1 0.989 -1.0 -1.0 -1.0 -1.0 6.9473 5.9954 0.9519 55003000000.0 3969600000.0 0.0 0.989 1.0 97.96 18.59 929260000.0 2646400000.0 0.42 47.98 2.42 171.47 9.37 30057 uds-24-G141_30057 0.7665
uds 30192 2 1 1 1.0917 1.0824 1.0844 1.0921 1.0953 106.33 105.31 1.0253 966140000000.0 4275600000.0 0.0 1.092 2.0 1177.0 22.03 336220000.0 2850400000.0 2.93 26.45 2.45 78.39 7.38 30192 uds-13-G141_30192 1.09175
uds 30196 2 1 1 2.3636 2.3267 2.3534 2.4502 2.5046 49.953 42.048 7.905 385760000000.0 32965000000.0 0.0 2.364 2.0 74.15 26.53 28491000000.0 21977000000.0 -1.52 -99.0 -99.0 -99.0 -99.0 30196 uds-19-G141_30196 2.36356
uds 30402 2 1 1 1.4254 1.4222 1.4238 1.4275 1.4318 99.398 95.838 3.5598 879250000000.0 14845000000.0 0.0 1.425 2.0 366.7 28.9 11162000000.0 9896600000.0 -1.35 37.01 2.33 343.82 28.75 30402 uds-13-G141_30402 1.42541
uds 30737 2 1 1 1.613 1.5987 1.6046 1.6154 1.6213 14.489 6.5236 7.9651 59850000000.0 33216000000.0 0.0 1.613 2.0 22.12 17.7 10888000000.0 22144000000.0 0.28 -99.0 -99.0 -99.0 -99.0 30737 uds-18-G141_30737 1.613
uds 30916 2 1 1 2.1598 2.1336 2.148 2.1664 2.1751 4.4422 -99.0 4.4422 -99.0 18525000000.0 2.0 2.16 2.0 -31.77 18.59 2622900000.0 12350000000.0 1.78 -99.0 -99.0 -99.0 -99.0 30916 uds-24-G141_30916 2.15977
uds 31084 2 1 1 1.098 1.0256 1.0825 1.1439 1.1585 25.947 25.021 0.92536 229550000000.0 3858900000.0 0.0 1.098 2.0 274.0 25.73 1968400000.0 2572600000.0 -0.4 1.3 2.0 11.32 17.5 31084 uds-04-G141_31084 1.09803
uds 31189 2 1 1 2.2937 2.2498 2.2884 2.3128 2.3211 290.28 288.1 2.1859 2643100000000.0 9115600000.0 0.0 2.294 2.0 561.4 17.13 2709600000.0 6077000000.0 0.43 -99.0 -99.0 -99.0 -99.0 31189 uds-24-G141_31189 2.29366
uds 31615 2 1 1 1.8619 1.8387 1.8577 1.8849 1.913 250.0 248.29 1.7044 2277900000000.0 7107600000.0 0.0 1.862 2.0 900.7 76.15 3080700000.0 4738400000.0 -0.27 -99.0 -99.0 -99.0 -99.0 31615 uds-19-G141_31615 1.86194
uds 31684 2 1 1 1.4756 1.4572 1.4636 1.4774 1.4805 12.675 6.4617 6.2128 59282000000.0 25908000000.0 0.0 1.476 2.0 23.39 20.01 25502000000.0 17272000000.0 -1.86 11.65 2.39 50.74 10.74 31684 uds-18-G141_31684 1.47564
uds 32077 2 1 1 1.0208 1.0066 1.0148 1.0272 1.0346 2.1662 0.49753 1.6686 4564500000.0 6958400000.0 1.0 1.021 2.0 7.205 23.76 5226500000.0 4638900000.0 -1.26 2.57 1.64 10.76 6.87 32077 uds-19-G141_32077 1.02081
uds 32147 2 1 1 2.4956 2.2578 2.276 2.4989 2.5227 98.537 91.269 7.2681 837330000000.0 30309000000.0 0.0 2.496 2.0 125.1 24.0 16621000000.0 20206000000.0 -0.47 -99.0 -99.0 -99.0 -99.0 32147 uds-24-G141_32147 2.49558
uds 32256 2 1 1 1.0917 1.0828 1.0861 1.0925 1.0952 48.914 45.962 2.9517 421670000000.0 12309000000.0 0.0 1.092 2.0 513.7 18.95 7932900000.0 8205900000.0 -0.81 17.6 2.2 67.87 8.65 32256 uds-20-G141_32256 1.09175
uds 32351 2 1 1 2.1788 2.1728 2.1757 2.1826 2.1857 154.5 148.79 5.7064 1365000000000.0 23797000000.0 0.0 2.179 2.0 345.1 18.87 13425000000.0 15864000000.0 -0.56 -99.0 -99.0 -99.0 -99.0 32351 uds-19-G141_32351 2.17879
uds 32468 2 1 1 1.2991 1.1817 1.2326 1.3183 1.366 1.2692 0.89046 0.37873 8169300000.0 1579300000.0 1.0 1.299 2.0 4.731 16.07 515330000.0 1052900000.0 0.02 5.08 3.11 79.22 49.23 32468 uds-18-G141_32468 1.29906
uds 32707 2 1 1 1.6432 1.6325 1.6373 1.6458 1.6495 3.5581 -99.0 3.5581 -99.0 14838000000.0 2.0 1.643 2.0 -0.1862 11.96 2026600000.0 9892000000.0 1.87 -99.0 -99.0 -99.0 -99.0 32707 uds-18-G141_32707 1.64323
uds 32777 2 1 1 1.0991 1.0912 1.0961 1.0999 1.1035 7.9345 6.0614 1.8731 55609000000.0 7811300000.0 0.0 1.099 2.0 66.16 25.12 1082100000.0 5207500000.0 1.83 8.36 1.58 26.96 5.1 32777 uds-26-G141_32777 1.09908
uds 32979 2 1 1 1.032 1.0293 1.0304 1.0326 1.0337 113.67 108.35 5.3137 994080000000.0 22159000000.0 0.0 1.032 2.0 1507.0 77.27 9083900000.0 14772000000.0 -0.14 86.17 1.9 209.93 4.84 32979 uds-19-G141_32979 1.03196
