# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism uvj
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
goodss 1570 3 1 0 0.8599 0.599 0.745 0.973 1.163 0.0036397 -99.0 0.0036397 -99.0 15178000.0 2.0 0.8599 3.0 -22.0 9.439 19864000.0 10119000.0 -2.1 -99.0 -99.0 -99.0 -99.0 1570 00000 -1.0 3.0
goodss 1612 3 1 0 0.8983 0.767 0.831 0.962 1.034 0.10031 -99.0 0.10031 -99.0 418300000.0 2.0 0.8983 3.0 -9.525 5.969 459050000.0 278860000.0 -1.78 -99.0 -99.0 -99.0 -99.0 1612 00000 -1.0 1.0
goodss 1627 3 1 0 1.4355 1.129 1.248 1.638 1.866 3.9752 3.77 0.20517 34588000000.0 855590000.0 0.0 1.435 3.0 14.26 9.165 953930000.0 570390000.0 -1.81 -99.0 -99.0 -99.0 -99.0 1627 00000 -1.0 1.0
goodss 1638 3 1 0 1.2422 1.106 1.164 1.32 1.411 0.614 0.3247 0.28929 2978900000.0 1206400000.0 1.0 1.242 3.0 2.144 5.886 1440700000.0 804270000.0 -1.91 -99.0 -99.0 -99.0 -99.0 1638 goodss-16-G141_01638 1.36553 1.0
goodss 1641 3 1 0 0.566 0.495 0.526 0.615 0.65 0.22982 0.053407 0.17641 489970000.0 735650000.0 1.0 0.566 3.0 2.857 7.4 835390000.0 490430000.0 -1.91 -99.0 -99.0 -99.0 -99.0 1641 goodss-15-G141_01641 0.41623 1.0
goodss 1642 3 1 0 0.8756 0.793 0.824 0.93 0.975 2.5775 2.3128 0.26463 21219000000.0 1103500000.0 0.0 0.8756 3.0 54.27 12.84 1270000000.0 735690000.0 -1.88 2.24 1.07 3604.77 16035.16 1642 goodss-16-G141_01642 0.84504 1.0
goodss 1668 3 1 0 1.8413 1.61 1.71 1.978 2.075 5.4704 4.5938 0.87663 42145000000.0 3655700000.0 0.0 1.841 3.0 16.97 11.26 4067300000.0 2437100000.0 -1.82 -99.0 -99.0 -99.0 -99.0 1668 goodss-14-G141_01668 1.90084 1.0
goodss 1675 3 1 0 2.4796 2.321 2.399 2.558 2.605 2.0947 -99.0 2.0947 -99.0 8735000000.0 2.0 2.48 3.0 -4.892 7.902 9909500000.0 5823300000.0 -1.87 -99.0 -99.0 -99.0 -99.0 1675 00000 -1.0 1.0
goodss 1677 3 1 0 0.9384 0.868 0.901 0.978 1.015 0.24559 -99.0 0.24559 -99.0 1024200000.0 2.0 0.9384 3.0 -13.6 27.04 1197700000.0 682780000.0 -1.89 2.09 1.04 892.63 4251.56 1677 goodss-16-G141_01677 0.91746 1.0
goodss 1686 3 1 0 0.8893 0.792 0.836 0.938 1.008 3.2255 3.1489 0.07658 28889000000.0 319350000.0 0.0 0.8893 3.0 71.62 12.38 308900000.0 212900000.0 -1.66 2.38 3.61 inf inf 1686 goodss-05-G141_01686 0.64132 1.0
